X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,COMPTYPE,SEGKEY,UNITTYPE,OLD_ID,APPROACH,MARKING_TYPE,SCHOOL,MIDBLOCK_CROSSWALK,INSTALL_DATE,COLOR,COMMENTS,CATEGORY,OWNERSHIP_DATE,CURRENT_STATUS_DATE,MAINTAINED_BY,MAINTENANCE_AGREEMENT,CURBSPACEID,MAINT_DISTRICT,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT,CROSSWALK_CONTROL,MATERIAL,ONSTREET,XSTRLOW,MEAS_FROM_LOW,DISTTOLOW,STPOINT,XSTRHI,MEAS_FROM_HI,DISTTOHI,OFFSET,SIDE,MEASUREMENT_ORIGIN,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,MAINTENANCE_GROUP,NUM_ATTACHMENTS
1273595.2981979,250120.135711804,38,524628,XWK-3942,NE RAVENNA EB BV 0050 BLOCK C SIDE ( 690) 40 FT NW/O NE 65TH ST,GOOD,2014/07/02 00:00:00+00, ,INSVC,DISTRICT6, ,N,16,18061,XWK,Old ID # 1000,NW,LADER,N,N,1970/01/01 00:00:00+00,WHT,"NE RAVENNA BLVD & NE 65 ST (W RDWY), N",XWK,1970/01/01 00:00:00+00,2009/02/09 00:00:00+00, ,,,NORTH,,-122.322417434729,47.6759647479881,SIGNAL,THRPL,NE RAVENNA EB BV,NE 68TH ST,N,690,0,NE 65TH ST,Y,40,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR2,0
1274498.7137139,246111.90258655,39,522449,XWK-2050,9TH AVE NE 0500 BLOCK C SIDE (  30) 30 FT N/O NE 50TH ST,GOOD,2018/06/07 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,8544,XWK,Old ID # 251,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"contract '02 <br>9 AVE NE & NE 50 ST, N",XWK,1970/01/01 00:00:00+00,2009/02/09 00:00:00+00, ,,,NORTH,,-122.318437038381,47.6650261466003, ,THRPL,9TH AVE NE,NE 50TH ST,Y,30,0,NE 53RD ST,N,761,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR2,0
1279461.79729164,209080.764378637,40,544836,XWK-5077,S GENESEE ST 0290 BLOCK C SIDE ( 258) 20 FT SW/O M L KING JR WR WAY S,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT2, ,N,16,20087,XWK,,W,LADER,N,N,1970/01/01 00:00:00+00,WHT,,XWK,1970/01/01 00:00:00+00,2011/12/02 00:00:00+00, ,,,SOUTH,,-122.295443801065,47.5637848206291, ,THRPL,S GENESEE ST,29TH N AVE S,N,258,0,M L KING JR WR WAY S,Y,20,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR3,0
1281511.46182747,249933.445140302,41,521406,XWK-2946,35TH AVE NE 0650 BLOCK C SIDE (  31) 31 FT N/O NE 65TH ST,GOOD,2014/07/22 00:00:00+00, ,INSVC,DISTRICT4, ,N,16,5359,XWK,Old ID # 636,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"35 AVE NE & NE 65 ST, N",XWK,1970/01/01 00:00:00+00,2012/12/20 00:00:00+00, ,,,NORTH,,-122.2902757733,47.6758684014725, ,THRPL,35TH AVE NE,NE 65TH ST,Y,31,0,NE 68TH ST,N,632,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR4,0
1260222.95256731,251061.393343717,42,592319,XWK-5270,15TH AVE NW 0670 BLOCK C SIDE (  20) 20 FT N/O NW 67TH ST,GOOD,2017/08/14 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,2113,XWK,,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,<p>Remarked per WO 534614</p>,XWK,1970/01/01 00:00:00+00,2012/12/05 00:00:00+00,SDOT,,,NORTH,,-122.376763802782,47.6778224321683, ,THRPL,15TH AVE NW,NW 67TH ST,Y,20,0,NW 70TH ST,N,622,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR1,0
1274811.96833673,248635.62063621,43,592341,XWK-5275,ROOSEVELT WAY NE 0590 BLOCK C SIDE ( 176) 20 FT S/O NE RAVENNA EB BV,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,12608,XWK,,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,,XWK,1970/01/01 00:00:00+00,2012/12/05 00:00:00+00, ,,,NORTH,,-122.317363483426,47.6719601597083, ,THRPL,ROOSEVELT WAY NE,NE 59TH ST,N,176,0,NE RAVENNA EB BV,Y,20,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR3,0
1271023.42604506,269427.623343468,44,589772,XWK-5238,ROOSEVELT WAY N 1370 BLOCK C SIDE (  50) 50 FT NW/O MERIDIAN AVE N,GOOD,2017/07/28 00:00:00+00,SDOT,INSVC,DISTRICT5, ,N,16,12579,XWK,,NW,LADER,N,N,2012/08/22 00:00:00+00,WHT,"<p>This crosswalk is an existing crosswalk; but missing in Asset Management.&nbsp; This record creats the crosswalk asset.</p><p><br></p><p>Remarked per WO 534611</p>",XWK,1970/01/01 00:00:00+00,2013/04/17 00:00:00+00,SDOT,,,NORTH,,-122.334383690149,47.7287488930553,STOPSIGN,THRPL,ROOSEVELT WAY N,MERIDIAN AVE N,Y,50,0,BURKE AVE N,N,356,0,C,XStreet Centerline,,,,,,,,,,XWK-CD5-YEAR1,0
1268907.21735097,230114.293177634,45,629127,XWK-5605,THOMAS ST 0080 BLOCK C SIDE ( 302) 20 FT W/O 9TH AVE N,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT7, ,N,16,13138,XWK,,W,LADER,N,N,2015/07/28 00:00:00+00,WHT,,XWK,1970/01/01 00:00:00+00,2015/07/28 00:00:00+00, ,,,CENTRAL,,-122.339853888704,47.6208792560046, ,THRPL,THOMAS ST,8TH AVE N,N,302,0,9TH AVE N,Y,20,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR3,0
1271337.84601989,225885.336412475,46,523237,XWK-2962,SENECA ST 0080 BLOCK C SIDE (  32) 32 FT NE/O 8TH AVE,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT7, ,N,16,12778,XWK,Old ID # 642,NE,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #11125 <br>8 AVE & SENECA ST, E",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00, ,,,CENTRAL,,-122.329666456843,47.6094178204338, ,THRPL,SENECA ST,8TH AVE,Y,32,0,9TH AVE,N,290,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR3,0
1263241.78642464,250332.676297218,47,524709,XWK-2171,NW 65TH ST 0061 BLOCK C SIDE ( 110) 16 FT E/O 7TH E AVE NW,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,18607,XWK,Old ID # 92,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"ASPHALT CONTRACT 2001 <br>7 AVE NW & NW 65 ST, E",XWK,1970/01/01 00:00:00+00,2009/01/28 00:00:00+00, ,,,NORTH,,-122.364452972201,47.6759903761434, ,THRPL,NW 65TH ST,6TH W AVE NW,N,110,0,7TH E AVE NW,Y,16,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR3,0
1270055.52410948,217458.490077212,48,525638,XWK-787,1ST AVE S 0170 BLOCK C SIDE ( 722) 53 FT N/O S HOLGATE ST,GOOD,2014/11/07 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,1204,XWK,Old ID # 33,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"Visual 08 <br>1 AVE S & S HOLGATE ST, N",XWK,1970/01/01 00:00:00+00,2008/10/02 00:00:00+00, ,,,SOUTH,,-122.334197762268,47.5862516295707,SIGNAL,THRPL,1ST AVE S,S MASSACHUSETTS ST,N,722,0,S HOLGATE ST,Y,53,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR1,0
1280449.17753473,206902.938353717,49,524856,XWK-4430,S FERDINAND ST 0320 BLOCK C SIDE (  31) 31 FT E/O M L KING JR ER WAY S,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT2, ,N,16,19961,XWK,Old ID # 1202,E,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"ML KING WY S & S FERDINAND ST, E",XWK,1970/01/01 00:00:00+00,2008/12/17 00:00:00+00, ,,,SOUTH,,-122.291278097801,47.5578667552722, ,THRPL,S FERDINAND ST,M L KING JR ER WAY S,Y,31,0,35TH AVE S,N,608,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR3,0
1269233.97260298,247882.422339469,50,603648,XWK-5335,EAST GREEN LAKE WAY N 0552 BLOCK C SIDE (  93) 90 FT S/O GREEN LAKE TURN RD,GOOD,2014/07/02 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,14071,XWK,,S,LADER,N,N,2013/08/01 00:00:00+00, ,This crosswalk is an existing crosswalk installed as a part of pedestrian and bicycle improvements in July 2008,XWK,1970/01/01 00:00:00+00,2013/08/01 00:00:00+00, ,,,NORTH,,-122.339939599789,47.6695985531424, ,THRPL,EAST GREEN LAKE WAY N,WEST GREEN LAKE WAY N,N,93,0,GREEN LAKE TURN RD,Y,90,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR2,0
1284379.87078881,245218.713756129,51,524451,XWK-3239,NE 47TH ST 0460 BLOCK C SIDE (  21) 21 FT E/O 46TH AVE NE,GOOD,2013/06/13 00:00:00+00, ,INSVC,DISTRICT4, ,N,16,16911,XWK,Old ID # 727,E,LADER,Y,N,1970/01/01 00:00:00+00,WHT,"<P>School # 46<BR>46 AVE NE &amp; NE 47 ST, E</P>
<P>Upgraded as part of 19 xwlks on WO 195900 completed 6-13-13</P>",XWK,1970/01/01 00:00:00+00,2013/06/13 00:00:00+00, ,,,NORTH,,-122.278275168044,47.6630935890782, ,THRPL,NE 47TH ST,46TH AVE NE,Y,21,0,47TH AVE NE,N,234,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR4,0
1271604.51018472,225372.320706218,52,521934,XWK-2941,8TH AVE 0100 BLOCK C SIDE (  35) 35 FT NW/O MADISON ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT7, ,N,16,8276,XWK,Old ID # 635,NW,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"8 AVE & MADISON ST, N",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00, ,,,CENTRAL,,-122.328545203997,47.6080258675437, ,THRPL,8TH AVE,MADISON ST,Y,35,0,SPRING ST,N,271,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR3,0
1275805.95978706,224617.989537716,53,631286,XWK-5723,E JEFFERSON ST 0160 BLOCK C SIDE (  24) 24 FT E/O 16TH AVE,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,14224,XWK,,E,LADER,N,N,1970/01/01 00:00:00+00, ,,XWK,1970/01/01 00:00:00+00,2018/05/11 00:00:00+00, ,,,CENTRAL,,-122.311457469211,47.6061807602076, ,THRPL,E JEFFERSON ST,16TH AVE,Y,24,0,17TH AVE,N,298,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR3,0
1277564.69314623,258415.517086878,54,524612,XWK-1882,NE 96TH ST 0180 BLOCK C SIDE ( 332) 24 FT W/O 20TH N AVE NE,GOOD,2019/06/10 00:00:00+00,SDOT,INSVC,DISTRICT5, ,N,16,17915,XWK,Old ID # 489,W,LADER,Y,N,1970/01/01 00:00:00+00,WHT,"remark 7/31/07 WI# 38080 <br> remark 7/21/08 RCR#<br> School # 72<br>20 AVE NE & NE 96 ST (FR W), W",XWK,1970/01/01 00:00:00+00,2009/02/09 00:00:00+00, ,,,NORTH,,-122.306952672404,47.6989116355393, ,THRPL,NE 96TH ST,18TH N AVE NE,N,332,0,20TH N AVE NE,Y,24,0,C,XStreet Centerline,,,,,,,,,,XWK-CD5-YEAR3,0
1269946.52039048,224381.757398635,55,520989,XWK-949,2ND AVE 0100 BLOCK C SIDE (  27) 27 FT NW/O MADISON ST,GOOD,2014/09/08 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,2753,XWK,Old ID # 103,NW,LADER,N,N,1970/01/01 00:00:00+00,WHT,"2 AVE & MADISON ST, N",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00, ,,,CENTRAL,,-122.335186842849,47.6052222593858, ,THRPL,2ND AVE,MADISON ST,Y,27,0,SPRING ST,N,279,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR4,0
1260995.31421156,237527.332485378,56,521187,XWK-4908,12TH AVE W 0250 BLOCK C SIDE (  31) 31 FT N/O W WHEELER ST,GOOD,2013/10/21 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,1716,XWK,Old ID # 104,N,LADER,Y,N,1970/01/01 00:00:00+00,WHT," School # 012<br>12 AVE W & W WHEELER ST (UPPER RDWY), N",XWK,1970/01/01 00:00:00+00,2009/01/15 00:00:00+00, ,,,CENTRAL,,-122.372530413897,47.6407688446964, ,THRPL,12TH AVE W,W WHEELER ST,Y,31,0,W RAYE ST,N,796,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR1,0
1256617.09888664,237741.540062219,57,521543,XWK-4912,26TH AVE W 0240 BLOCK C SIDE ( 403) 17 FT S/O W SMITH ST,GOOD,2012/08/15 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,3968,XWK,Old ID # 158,S,LADER,Y,N,1970/01/01 00:00:00+00,WHT," School # 054<br>26 AVE W & W SMITH ST, S",XWK,1970/01/01 00:00:00+00,2015/06/15 00:00:00+00, ,,,CENTRAL,,-122.390304263307,47.6411145374277, ,THRPL,26TH AVE W,W MCGRAW ST,N,403,0,W SMITH ST,Y,17,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR1,0
1288630.51156573,204024.022195548,58,523436,XWK-3969,LAKE WASHINGTON BLVD S 0550 BLOCK C SIDE ( 456) 279 FT NW/O S JUNEAU ST,POOR,2012/09/15 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,11246,XWK,Old ID # 1011,NW,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"LAKE WASH BLVD S & S JUNEAU ST, N",XWK,1970/01/01 00:00:00+00,2008/09/05 00:00:00+00, ,,,SOUTH,,-122.257933790943,47.5503956498401, ,THRPL,LAKE WASHINGTON BLVD S,S ORCAS ST,N,456,0,S JUNEAU ST,Y,279,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR4,0
1283331.65831831,194588.832732633,59,525228,XWK-892,S TRENTON ST 0425 BLOCK C SIDE (   8) 8 FT E/O M L KING JR ER WAY S,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT2, ,N,16,21411,XWK,Old ID # 0,E,PARSL,N,N,1970/01/01 00:00:00+00,WHT,"ML KING WY S & S TRENTON ST, E",XWK,1970/01/01 00:00:00+00,2008/12/17 00:00:00+00, ,,,SOUTH,,-122.278669600473,47.5242627953763, ,THRPL,S TRENTON ST,M L KING JR ER WAY S,Y,8,0,44TH AVE S,N,151,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR3,0
1274553.63584815,229693.703139544,60,521048,XWK-1681,12TH AVE E 0020 BLOCK C SIDE (  33) 33 FT N/O E JOHN ST,GOOD,2017/06/05 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,1551,XWK,Old ID # 214,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>WI #34206 <br>12 AVE E &amp; E JOHN ST, N</p><p><br></p><p>Remarked per WO 517621</p>",XWK,1970/01/01 00:00:00+00,2012/11/30 00:00:00+00,SDOT,,,CENTRAL,,-122.316929746042,47.6200271382463, ,THRPL,12TH AVE E,E JOHN ST,Y,33,0,E THOMAS ST,N,393,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR1,0
1288093.39748247,249729.752306223,61,523041,XWK-4262,SAND POINT WAY NE 0640 BLOCK C SIDE ( 197) 27 FT SW/O NE 65TH ST,FAIR,2014/07/22 00:00:00+00, ,INSVC,DISTRICT4, ,N,16,12722,XWK,Old ID # 1119,SW,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #22286 <BR>SAND POINT WAY NE &amp; NE 65 ST, S",XWK,1970/01/01 00:00:00+00,2013/04/01 00:00:00+00, ,,,NORTH,,-122.263547858431,47.675648540187, ,THRPL,SAND POINT WAY NE,NE 64TH ST,N,197,0,NE 65TH ST,Y,27,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR4,0
1267032.11545815,230161.383962721,62,523574,XWK-2889,THOMAS ST 0050 BLOCK C SIDE (  35) 35 FT E/O 5TH AVE N,POOR,2012/09/30 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,13133,XWK,Old ID # 618,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #17908 9/14/99 <br>BROAD ST &amp; THOMAS ST, S",XWK,1970/01/01 00:00:00+00,2009/01/14 00:00:00+00, ,,,CENTRAL,,-122.34745947784,47.6209074497339,SIGNAL,THRPL,THOMAS ST,5TH AVE N,Y,35,0,TAYLOR AVE N,N,287,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR2,0
1273513.74160248,224640.793625966,63,522243,XWK-2903,BROADWAY 0040 BLOCK C SIDE ( 327) 33 FT S/O JEFFERSON ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,9436,XWK,Old ID # 624,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"BROADWAY & E JEFFERSON ST, S",XWK,1970/01/01 00:00:00+00,2012/12/10 00:00:00+00, ,,,CENTRAL,,-122.320749552151,47.6061221942271, ,THRPL,BROADWAY,TERRACE ST,N,327,0,JEFFERSON ST,Y,33,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR3,0
1263491.99491373,209768.742333382,64,592659,XWK-5284,21ST AVE SW 0410 BLOCK C SIDE ( 654) 20 FT N/O SW GENESEE ST,GOOD,2019/07/23 00:00:00+00,SDOT,INSVC,DISTRICT1, ,N,16,3198,XWK,,N,LADER,Y,N,1970/01/01 00:00:00+00,WHT,,XWK,1970/01/01 00:00:00+00,2012/12/17 00:00:00+00, ,,,SOUTH,,-122.360170932087,47.5648203888309, ,THRPL,21ST AVE SW,SW DAKOTA ST,N,654,0,SW GENESEE ST,Y,20,0,C,XStreet Centerline,,,,,,,,,,XWK-CD1-YEAR3,0
1260642.5032374,257179.723298639,65,522666,XWK-2220,HOLMAN RD NW 0900 BLOCK C SIDE ( 160) 160 FT NE/O NW 90TH ST,GOOD,2017/08/09 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,10937,XWK,Old ID # 448,NE,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>MARY AVE NW &amp; HOLMAN RD NW, C</p><p><br></p><p>Remarked per WO 534614</p>",XWK,1970/01/01 00:00:00+00,2012/12/03 00:00:00+00,SDOT,,,NORTH,,-122.37555874407,47.6946154150998,SIGNAL,THRPL,HOLMAN RD NW,NW 90TH ST,Y,160,0,MARY AVE NW,N,47,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR1,0
1267237.67475832,236156.962194636,66,521815,XWK-1500,5TH AVE N 0200 BLOCK C SIDE ( 292) 18 FT S/O CROCKETT ST,GOOD,2014/08/07 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,7276,XWK,Old ID # 107,S,LADER,Y,N,1970/01/01 00:00:00+00,WHT," School # 035<br>5 AVE N & CROCKETT ST, S",XWK,1970/01/01 00:00:00+00,2015/06/16 00:00:00+00, ,,,CENTRAL,,-122.34710430469,47.6373521627183, ,THRPL,5TH AVE N,NEWTON ST,N,292,0,CROCKETT ST,Y,18,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR1,0
1260899.53684406,245843.547808304,67,521299,XWK-2175,14TH AVE NW 0470 BLOCK C SIDE ( 229) 37 FT S/O NW LEARY WAY,GOOD,2014/06/26 00:00:00+00, ,INSVC,DISTRICT6, ,N,16,1887,XWK,Old ID # 142,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI# 18482 10/00 <br>14 AVE NW & NW LEARY WAY, S",XWK,1970/01/01 00:00:00+00,2012/12/03 00:00:00+00, ,,,NORTH,,-122.373593981794,47.6635578200884,SIGNAL,THRPL,14TH AVE NW,NW BALLARD WAY,N,229,0,NW LEARY WAY,Y,37,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR4,0
1292385.24355756,186085.502298385,68,522735,XWK-3708,CORNELL AVE S 1140 BLOCK C SIDE (  23) 23 FT S/O S 114TH ST,GOOD,2012/11/15 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,9818,XWK,Old ID # 902,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"WI #13959 8/27/98 <br>CORNELL AVE S & S 114 ST, S",XWK,1970/01/01 00:00:00+00,2008/09/05 00:00:00+00, ,,,SOUTH,,-122.241402947785,47.5014151105797, ,THRPL,CORNELL AVE S,S 114TH ST,Y,23,0,S 115TH ST,N,647,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR4,0
1266641.50600314,241306.169087797,69,631162,XWK-5696,FREMONT AVE N 0360 BLOCK C SIDE (  31) 31 FT N/O N 36TH ST, ,1970/01/01 00:00:00+00, ,INSVC,DISTRICT6, ,N,16,10487,XWK,,N,LADER,N,N,1970/01/01 00:00:00+00, ,,XWK,1970/01/01 00:00:00+00,2018/05/11 00:00:00+00, ,,,NORTH,,-122.349933568603,47.65143373462, ,THRPL,FREMONT AVE N,N 36TH ST,Y,31,0,N 38TH ST,N,473,0,C,XStreet Centerline,,,,,,,,,,XWK-CD6-YEAR4,0
1269962.15585789,215110.616820216,70,524925,XWK-776,S LANDER ST 0008 BLOCK C SIDE ( 182) 46 FT W/O 1ST AVE S,GOOD,2014/08/14 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,20622,XWK,Old ID # 44,W,LADER,N,N,1970/01/01 00:00:00+00,WHT,"VISUAL ARCVIEW <br>1 AVE S & S LANDER ST, W",XWK,1970/01/01 00:00:00+00,2013/05/01 00:00:00+00, ,,,SOUTH,,-122.334390473801,47.5798111883081,SIGNAL,THRPL,S LANDER ST,UTAH AVE S,N,182,0,1ST AVE S,Y,46,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR1,0
1268739.78067797,234395.975231051,71,574138,XWK-5158,WESTLAKE AVE N 0151 BLOCK C SIDE (  20) 20 FT N/O 8TH N AVE N,GOOD,2014/08/07 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,13542,XWK,,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,,XWK,1970/01/01 00:00:00+00,2013/09/11 00:00:00+00, ,,,CENTRAL,,-122.340872777864,47.6326061997789, ,THRPL,WESTLAKE AVE N,8TH N AVE N,Y,20,0,BLAINE ST,N,760,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR1,0
1269022.64264506,225860.005426377,72,523691,XWK-925,PIKE ST 0010 BLOCK C SIDE ( 280) 42 FT SW/O 2ND AVE,GOOD,2014/09/08 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,12197,XWK,Old ID # 126,SW,LADER,N,N,1970/01/01 00:00:00+00,WHT,"Remarked 3/6/08  #08020 <br>2 AVE & PIKE ST, W",XWK,1970/01/01 00:00:00+00,2009/01/22 00:00:00+00, ,,,CENTRAL,,-122.339048444089,47.6092245980756,SIGNAL,THRPL,PIKE ST,1ST AVE,N,280,0,2ND AVE,Y,42,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR4,0
1268382.74300623,240178.630988553,73,523424,XWK-409,STONE WAY N 0330 BLOCK C SIDE ( 100) 100 FT N/O N NORTHLAKE WAY,GOOD,2017/06/23 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,12954,XWK,Old ID # 475,S,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>STONE WAY N &amp; N 34 ST, S</p><p>Field showed good 4/15/12</p><p><br></p><p>Remarked per WO 528518</p>",XWK,1970/01/01 00:00:00+00,2012/04/15 00:00:00+00,SDOT,,,NORTH,,-122.342780557105,47.6484370473326,SIGNAL,THRPL,STONE WAY N,N NORTHLAKE WAY,Y,100,0,N 34TH ST,N,37,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR1,0
1284093.80508798,205868.058205634,74,524908,XWK-3022,S DAWSON ST 0450 BLOCK C SIDE (  20) 20 FT E/O 45TH AVE S,GOOD,2014/08/11 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,19806,XWK,Old ID # 660,E,LADER,Y,N,1970/01/01 00:00:00+00,WHT,"WI #13959 8/27/98 <br> School # 84<br>45 AVE S & S DAWSON ST, E",XWK,1970/01/01 00:00:00+00,2008/11/14 00:00:00+00, ,,,SOUTH,,-122.276441469705,47.5552184634073, ,THRPL,S DAWSON ST,45TH AVE S,Y,20,0,46TH AVE S,N,265,0,C,XStreet Centerline,,,,,,,,,,XWK-CD2-YEAR4,0
1264140.96638481,229808.70553422,75,606529,XWK-5355,W JOHN ST 0010 BLOCK C SIDE ( 272) 50 FT E/O 2ND AVE W,FAIR,1970/01/01 00:00:00+00, ,INSVC,DISTRICT7, ,N,16,23477,XWK,,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,Asset added to inventory 10-23-13,XWK,1970/01/01 00:00:00+00,2013/10/23 00:00:00+00, ,,,CENTRAL,,-122.359152074873,47.6197842368613,STOPSIGN,THRPL,W JOHN ST,1ST AVE W,N,272,0,2ND AVE W,Y,50,0,C,XStreet Centerline,,,,,,,,,,XWK-CD7-YEAR4,0
1269993.43040164,240003.87280789,76,524015,XWK-431,N 34TH ST 0180 BLOCK C SIDE (  29) 29 FT E/O WALLINGFORD AVE N,GOOD,2017/06/28 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,15295,XWK,Old ID # 505,E,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>not visible<br>WALLINGFORD AVE N &amp; N 34 ST, E</p><p>Field showed good 4/15/12</p><p><br></p><p>Remarked per WO 528518</p><p>Remarked per SIP 199833 -&nbsp;WO - 665547</p>",XWK-STBR,1970/01/01 00:00:00+00,2012/04/15 00:00:00+00,SDOT,,,NORTH,,-122.336233361115,47.6480444583104,SIGNAL,THRPL,N 34TH ST,WALLINGFORD AVE N,Y,29,0,BURKE AVE N,N,266,0,C,XStreet Centerline,,,,,,,,,,XWK-CD4-YEAR1,0
1273909.02952582,236432.317615047,77,520780,XWK-1441,10TH AVE E 0220 BLOCK C SIDE (  22) 22 FT N/O E BOSTON ST,GOOD,2017/05/18 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,1299,XWK,Old ID # 144,N,LADER,N,N,1970/01/01 00:00:00+00,WHT,"<p>WI #17908 9/14/99 <br>10 AVE E &amp; E BOSTON ST, N</p><p><br></p><p>Remarked per WO 517621</p>",XWK,1970/01/01 00:00:00+00,2012/11/02 00:00:00+00,SDOT,,,CENTRAL,,-122.320070853122,47.6384634295853, ,THRPL,10TH AVE E,E BOSTON ST,Y,22,0,E LYNN ST,N,395,0,C,XStreet Centerline,,,,,,,,,,XWK-CD3-YEAR1,0
